num_cont_1,num_cont_2,num_cont_4,num_cont_5,num_cont_7,num_int_1,num_int_2,num_int_3,num_int_4,num_int_5,num_int_6,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,target
-0.7419916614239916,-0.252977448847437,-0.7723887548023911,0.4839084572650726,-0.015753032385406103,-0.0010783283589700188,-0.6625251194014095,0.011341099901951293,1.8597861252439363,-0.9846611479072236,0.06305330919696393,0.0,0.0,0.0,4.0,0.0,1.0,0
1.18931958264379,0.007365722224745587,-0.005424503151528243,0.14383118129451236,0.041910300820972565,-0.0010783283589700188,-1.147447439182862,0.011341099901951293,1.8597861252439363,-0.9846611479072236,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
-1.5249359688340192,-0.8902564636998326,1.0762707028348666,0.6019544437230785,-0.015753032385406103,-0.0010783283589700188,1.2771641597244003,0.011341099901951293,-1.442830745333531,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,4.0,0.0,1.0,1
0.12294410682371543,1.1362537657984362,-1.3401008745804788,-0.2443501949701137,-0.015753032385406103,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-1.442830745333531,0.00036938645038411686,2.2562118899609227,0.0,0.0,0.0,3.0,0.0,1.0,1
2.2565788928982453,-0.881224970276478,0.4791321844537264,-0.2796746931574192,-0.015753032385406103,-0.0010783283589700188,-1.6323697589643142,0.011341099901951293,-0.34195845514104184,1.9704304551655996,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
-0.6773454207719503,-0.5969532650729862,0.04439549406626841,-0.2443501949701137,-0.015753032385406103,-0.0010783283589700188,1.2771641597244003,-0.7030588939217784,1.8597861252439363,0.00036938645038411686,-1.399052411312342,0.0,0.0,0.0,2.0,0.0,1.0,1
0.5924977612976821,-0.25184114198124086,0.43142809450682573,-0.2443501949701137,-0.015753032385406103,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-1.442830745333531,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
-1.0617782337903778,-0.8174389855518068,1.3133279980519619,0.15236750691747408,-0.015753032385406103,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-0.34195845514104184,0.00036938645038411686,-0.30247312093036255,0.0,0.0,3.0,4.0,0.0,1.0,0
2.0738408688767285,-0.7979330460799848,-0.6489313875215009,5.619023322617874,-0.015753032385406103,-0.0010783283589700188,-0.6625251194014095,0.011341099901951293,-0.34195845514104184,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,1
0.7992141428190367,0.11549327262301767,-0.005424503151528243,-0.2443501949701137,2.6537186769051684,2.1555783895803473,1.2771641597244003,-4.275058863040427,-0.34195845514104184,0.492884653629188,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
-0.00012933649257992967,-0.8486939104038878,-0.005424503151528243,-0.446588559765764,-0.015753032385406103,-0.0010783283589700188,-1.147447439182862,0.011341099901951293,1.8597861252439363,-0.9846611479072236,0.06305330919696393,0.0,1.0,3.0,4.0,0.0,1.0,0
0.1079255127181856,0.17671269351730484,-0.42475118250419247,1.3437180950312086,-0.015753032385406103,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-0.34195845514104184,-0.9846611479072236,0.06305330919696393,1.0,0.0,0.0,4.0,0.0,1.0,1
0.1282823759241211,-1.0268340108719536,-0.7588833369714252,-0.7360765377281263,-0.015753032385406103,-0.0010783283589700188,0.3073195201614955,0.011341099901951293,-0.34195845514104184,-0.49214588072841975,0.7941061694516169,0.0,0.0,0.0,3.0,0.0,1.0,0
0.26771704094900506,-0.3906844921272969,-0.8681386020424889,1.8804662903267173,-0.015753032385406103,-0.0010783283589700188,1.2771641597244003,0.011341099901951293,-0.34195845514104184,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,1
2.2975790535255185,-0.12977810118423716,-0.7970760884805113,-0.43617598869821805,-0.015753032385406103,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-0.34195845514104184,-0.9846611479072236,0.06305330919696393,0.0,0.0,0.0,4.0,0.0,1.0,0
-1.701374034361921,-0.7451510107826106,-0.5108180917846918,1.262239286771733,0.8433366777767999,-0.0010783283589700188,0.3073195201614955,0.011341099901951293,1.8597861252439363,-0.9846611479072236,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,1
1.2349331627924067,0.07494986159477203,-1.8436317723995082,-0.1081332975360388,-0.015753032385406103,-0.0010783283589700188,0.3073195201614955,0.011341099901951293,-0.34195845514104184,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,1
-0.30611317703012636,-0.252977448847437,-2.5367328262048803,0.14425864930529972,-0.015753032385406103,-0.0010783283589700188,0.792241839942948,0.011341099901951293,-0.34195845514104184,0.492884653629188,0.06305330919696393,0.0,1.0,0.0,4.0,0.0,1.0,0
-0.31303894468289006,-0.252977448847437,0.5732416928930788,0.20898352725322747,-0.29582814210730896,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-1.442830745333531,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,4.0,0.0,1.0,0
0.4316948320241785,-0.3182354158344008,-0.6046839015204043,-0.6664785681145201,-0.015753032385406103,-0.0010783283589700188,1.2771641597244003,0.011341099901951293,1.8597861252439363,0.492884653629188,-1.7645788414396684,0.0,0.0,0.0,3.0,0.0,1.0,0
-0.00012933649257992967,-0.252977448847437,-0.8317792111335975,-0.6260069190679146,0.38652383747927094,4.3122351075196645,-1.6323697589643142,0.011341099901951293,-0.34195845514104184,0.9853999208079918,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
0.6830794385713801,-0.252977448847437,-0.9252528019358852,-0.17610741252465967,-0.015753032385406103,-0.0010783283589700188,1.7620864795058528,0.011341099901951293,-0.34195845514104184,-0.9846611479072236,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
-1.956468556313658,-0.697525574625972,-1.4120198071571626,-0.4236958608377016,1.14697595134577,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-0.34195845514104184,-0.9846611479072236,0.06305330919696393,0.0,0.0,0.0,4.0,0.0,1.0,0
-0.2643745825787971,1.7540222804952317,-0.005424503151528243,0.10901619467020335,-0.015753032385406103,-0.0010783283589700188,-1.147447439182862,0.011341099901951293,1.8597861252439363,0.9853999208079918,0.06305330919696393,0.0,0.0,0.0,4.0,0.0,1.0,0
-0.9725042839697502,-0.6453412280283424,-0.005424503151528243,-0.6498562444641343,-0.015753032385406103,-0.0010783283589700188,-1.6323697589643142,0.011341099901951293,0.7589138350514473,-0.9846611479072236,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
-0.7676105100784669,0.03160171818384205,-0.9321878800186415,0.4859564736259968,1.7190984346026033,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-0.34195845514104184,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
-0.6863107655862628,1.651029386375825,-1.552635181570985,-0.7271176301796799,-0.015753032385406103,-0.0010783283589700188,-1.6323697589643142,0.011341099901951293,-0.34195845514104184,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
-1.8678254310887132,-0.252977448847437,0.36434685793171734,-0.48577069802062905,-0.015753032385406103,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-0.34195845514104184,0.492884653629188,0.06305330919696393,0.0,0.0,3.0,3.0,0.0,1.0,1
-1.226191188083282,-0.252977448847437,-0.005424503151528243,-0.6829700289641257,-0.015753032385406103,-0.0010783283589700188,-0.6625251194014095,0.011341099901951293,-0.34195845514104184,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5138503342385276,-0.6838057126079816,0.5480603431243322,0.30520859872555073,0.01459559750180323,-0.0010783283589700188,-0.6625251194014095,0.011341099901951293,-1.442830745333531,-0.49214588072841975,1.5251590297062698,0.0,0.0,0.0,4.0,0.0,1.0,1
0.48721027984438414,0.07482905981020016,-1.0561900749012287,0.42577799279337986,0.07572868312671116,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-1.442830745333531,-0.49214588072841975,0.06305330919696393,0.0,0.0,0.0,4.0,0.0,1.0,0
0.7613076635568499,-0.252977448847437,-0.6382793583909214,0.44253680382226773,-0.7517664058728015,-0.0010783283589700188,1.7620864795058528,0.011341099901951293,-0.34195845514104184,1.4779151879867956,0.06305330919696393,0.0,0.0,0.0,4.0,0.0,1.0,0
0.36234592559652545,1.9632742458122003,-1.5426427536223717,-0.2917251864377804,-0.015753032385406103,-0.0010783283589700188,0.792241839942948,0.011341099901951293,-0.34195845514104184,0.00036938645038411686,0.06305330919696393,0.0,0.0,2.0,4.0,0.0,1.0,0
-2.5294390672552622,3.9287576640389954,0.6181675887285927,-0.5055509415582935,-0.015753032385406103,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-1.442830745333531,-0.9846611479072236,0.06305330919696393,0.0,0.0,1.0,1.0,0.0,1.0,1
0.10713861240864482,-0.1859053667502377,-0.005424503151528243,-0.2443501949701137,-1.9692254127684283,-0.0010783283589700188,1.2771641597244003,0.011341099901951293,-0.34195845514104184,-0.49214588072841975,0.06305330919696393,0.0,0.0,3.0,4.0,0.0,1.0,1
1.1710759273122946,-0.2587408375090823,-1.308266316559105,-0.15509676570327754,-0.6574091870716028,-0.0010783283589700188,1.2771641597244003,0.011341099901951293,1.8597861252439363,1.4779151879867956,-1.7645788414396684,0.0,0.0,0.0,4.0,0.0,1.0,1
-0.25924147710944145,-0.7317883590247568,0.3015466915689445,-0.6969590154394956,2.77646854234416,-0.0010783283589700188,-1.6323697589643142,0.011341099901951293,-0.34195845514104184,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
-0.43146347914408995,-0.45118491695429863,0.4427502183682583,-0.2443501949701137,-1.1797730345397868,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-0.34195845514104184,-1.4771764150860274,-2.4956317016943212,0.0,0.0,0.0,1.0,0.0,1.0,1
0.8666204302327323,-1.0385616729574454,-0.005424503151528243,-0.6745522949872462,-0.015753032385406103,-0.0010783283589700188,-1.147447439182862,0.011341099901951293,-0.34195845514104184,0.00036938645038411686,0.7941061694516169,0.0,0.0,0.0,3.0,0.0,1.0,0
-0.7592957247687071,-0.252977448847437,-0.019479207455584378,-0.34499348261742135,-0.015753032385406103,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-0.34195845514104184,0.492884653629188,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,1
0.21125058534870708,-0.252977448847437,1.1303554994083713,0.008769067741536784,-0.015753032385406103,-0.0010783283589700188,0.3073195201614955,0.011341099901951293,0.7589138350514473,-1.4771764150860274,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,1
0.6806121935430888,0.445646753711588,0.5099876268480964,-0.7226973076120842,3.2751163126534015,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-0.34195845514104184,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
-0.5234248438284362,0.2270970027867774,-0.005424503151528243,-0.2443501949701137,-0.015753032385406103,-0.0010783283589700188,-1.6323697589643142,0.011341099901951293,-0.34195845514104184,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
0.28260223181467187,-0.003986661064252129,-0.005424503151528243,-0.6019470392440437,-0.015753032385406103,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,-0.34195845514104184,0.00036938645038411686,-0.30247312093036255,0.0,0.0,0.0,3.0,0.0,1.0,1
-0.4494370515000745,-0.252977448847437,-0.005424503151528243,0.23411263759555942,-0.015753032385406103,-0.0010783283589700188,1.2771641597244003,0.011341099901951293,-1.442830745333531,0.00036938645038411686,-0.667999551057689,0.0,0.0,2.0,3.0,0.0,1.0,1
-1.3133070321795979,-0.1582953728091825,-1.6083609963488557,-0.28070645280688467,2.206560788135706,-0.0010783283589700188,-1.147447439182862,0.011341099901951293,-0.34195845514104184,1.4779151879867956,0.7941061694516169,0.0,0.0,0.0,2.0,0.0,1.0,1
-0.14538354436781709,-0.252977448847437,-0.30444526165298713,-0.2443501949701137,-0.015753032385406103,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,0.7589138350514473,0.00036938645038411686,0.4285797393242904,0.0,0.0,0.0,4.0,0.0,1.0,0
-0.5516705981312313,-0.6125966061758983,-0.5536748940021153,1.342619583979021,-2.220997244104698,-0.0010783283589700188,-0.6625251194014095,0.011341099901951293,-0.34195845514104184,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
-1.1302123268041642,0.8672356080101707,0.9980211043779839,-0.5177440916955333,-0.015753032385406103,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,0.7589138350514473,0.00036938645038411686,-2.130105271566995,0.0,0.0,0.0,3.0,0.0,1.0,1
0.47843163850361903,-0.4262716659656781,-1.7025849117734408,-0.2443501949701137,-0.015753032385406103,-0.0010783283589700188,-0.17760279961995695,3.5833410690206002,-1.442830745333531,0.492884653629188,0.06305330919696393,0.0,0.0,0.0,1.0,0.0,1.0,1
-0.6616245514407294,-0.252977448847437,0.8123860411716102,-0.021445329300436685,1.1050521782157998,-0.0010783283589700188,-1.147447439182862,0.011341099901951293,-0.34195845514104184,-0.49214588072841975,-1.0335259811850155,1.0,0.0,0.0,3.0,0.0,1.0,1
0.7676694662548529,0.11883456912252571,-0.005424503151528243,0.09194331085583785,-0.015753032385406103,-0.0010783283589700188,1.7620864795058528,0.011341099901951293,0.7589138350514473,0.00036938645038411686,1.8906854598335963,0.0,0.0,0.0,4.0,0.0,1.0,0
-0.00012933649257992967,-0.48844798897156877,-0.19649393870205029,-0.44466197935607465,-0.015753032385406103,-0.0010783283589700188,-0.17760279961995695,0.011341099901951293,1.8597861252439363,-1.9696916822648314,-2.130105271566995,1.0,0.0,0.0,3.0,0.0,1.0,0
0.7679529203575364,-0.44385879847842397,-0.005424503151528243,-0.5693484662182785,-0.015753032385406103,-0.0010783283589700188,0.792241839942948,0.011341099901951293,-1.442830745333531,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,4.0,0.0,1.0,0
0.2528368193174011,0.39173277077567137,1.2253000191521983,-0.2443501949701137,-3.480011203366714,-0.0010783283589700188,-0.6625251194014095,0.011341099901951293,-1.442830745333531,0.00036938645038411686,0.06305330919696393,0.0,0.0,0.0,4.0,0.0,1.0,0
-0.20762323725876758,-0.252977448847437,0.24741049718272332,0.043615091597755715,0.011979636622503924,-0.0010783283589700188,-0.17760279961995695,5.01214105666806,-0.34195845514104184,0.9853999208079918,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
0.17156126838316163,-0.252977448847437,0.212675695805062,-0.2443501949701137,1.1349238949797875,-0.0010783283589700188,1.7620864795058528,0.011341099901951293,-0.34195845514104184,0.492884653629188,0.06305330919696393,0.0,0.0,0.0,4.0,0.0,1.0,0
-0.5060895617021975,0.024723178211358905,-1.3864800556779744,-0.6170750085214624,-0.015753032385406103,-0.0010783283589700188,-1.6323697589643142,0.011341099901951293,-0.34195845514104184,-1.4771764150860274,0.06305330919696393,0.0,0.0,0.0,3.0,0.0,1.0,0
-0.09586928208016537,0.4417517250125312,0.5546453611914061,0.04183706494416947,-0.015753032385406103,-0.0010783283589700188,-0.6625251194014095,0.011341099901951293,-0.34195845514104184,-0.9846611479072236,0.06305330919696393,0.0,0.0,0.0,4.0,0.0,1.0,0
